'2016-09-24 18:47:50'
'2016-09-24 18:48:11'
'2016-09-24 18:48:31'
'2016-09-24 18:48:50'
'2016-09-24 18:49:10'
'2016-09-24 18:49:31'
'2016-09-24 18:49:51'
'2016-09-24 18:50:11'
'2016-09-24 18:50:31'
'2016-09-24 18:50:50'
'2016-09-24 18:51:10'
'2016-09-24 18:51:30'
'2016-09-24 18:51:50'
'2016-09-24 18:52:10'
'2016-09-24 18:52:31'
'2016-09-24 18:52:51'
'2016-09-24 18:53:11'
'2016-09-24 18:53:30'
'2016-09-24 18:53:50'
'2016-09-24 18:54:10'
'2016-09-24 18:54:30'
'2016-09-24 18:54:50'
'2016-09-24 18:55:10'
'2016-09-24 18:55:31'
'2016-09-24 18:55:51'
'2016-09-24 18:56:11'
'2016-09-24 18:56:30'
'2016-09-24 18:56:50'
'2016-09-24 18:57:10'
'2016-09-24 18:57:30'
'2016-09-24 18:57:50'
'2016-09-24 18:58:10'
'2016-09-24 18:58:31'
'2016-09-24 18:58:51'
'2016-09-24 18:59:11'
'2016-09-24 18:59:31'
'2016-09-24 18:59:51'
'2016-09-25 05:57:31'
'2016-09-25 05:59:11'
'2016-09-25 06:01:51'
'2016-09-25 06:03:12'
'2016-09-25 06:06:32'
'2016-09-25 06:08:13'
'2016-09-25 06:11:32'
'2016-09-25 06:13:12'
'2016-09-25 06:15:32'
'2016-09-25 06:16:12'
'2016-09-25 06:16:52'
'2016-09-25 06:17:54'
'2016-09-25 06:19:34'
'2016-09-25 06:20:16'
'2016-09-25 06:22:55'
'2016-09-25 06:23:35'
'2016-09-25 06:24:15'
'2016-09-25 06:26:55'
'2016-09-25 06:28:36'
'2016-09-25 06:29:56'
'2016-09-25 06:30:36'
'2016-09-25 06:31:17'
'2016-09-25 06:31:57'
'2016-09-25 06:32:58'
'2016-09-25 06:38:57'
'2016-09-25 06:40:38'
'2016-09-25 06:42:37'
'2016-09-25 06:43:18'
'2016-09-25 06:43:58'
'2016-09-25 06:47:18'
'2016-09-25 06:48:38'
'2016-09-25 06:50:18'
'2016-09-25 06:52:19'
'2016-09-25 06:53:39'
'2016-09-25 06:54:20'
